Hugo_Symbol	Entrez_Gene_Id	TCGA-43-7657	TCGA-58-8386	TCGA-22-5478	TCGA-22-5472	TCGA-43-5670	TCGA-60-2709	TCGA-22-5489	TCGA-77-8007	TCGA-22-5471	TCGA-22-4609	TCGA-22-5482	TCGA-56-8082	TCGA-22-5483	TCGA-56-8623	TCGA-33-4587	TCGA-56-7579	TCGA-43-3394	TCGA-34-8454	TCGA-77-7338	TCGA-43-6143	TCGA-43-6773	TCGA-51-4080	TCGA-34-7107	TCGA-39-5040	TCGA-43-6771	TCGA-92-7340	TCGA-77-7138	TCGA-77-7142	TCGA-56-7823	TCGA-22-5491	TCGA-22-5481	TCGA-90-7767	TCGA-77-8008	TCGA-56-7730	TCGA-33-6737	TCGA-56-7582	TCGA-56-7731	TCGA-77-7337	TCGA-43-7658	TCGA-56-8201	TCGA-85-7710	TCGA-56-7580	TCGA-43-6647	TCGA-90-6837	TCGA-56-8083	TCGA-51-4079	TCGA-56-7222	TCGA-22-4593	TCGA-51-4081	TCGA-56-8309
VARS	7407	1127.35	1044.52	928.3	1143.1	988.12	1322.37	1183.45	2777.33	872.1	759.08	1111.82	947.83	1397.83	660.68	1870.53	1199.98	1561.89	1225.22	1081.39	1359.57	1991.0	1233.75	1096.5	995.0	2271.4	884.29	1594.73	1167.14	1572.76	583.07	2061.24	1008.9	1199.98	1259.69	1519.15	713.11	1199.98	878.17	518.15	1359.57	1529.73	1242.34	1437.15	1639.59	2796.65	1175.27	2193.99	1662.49	718.08	599.49
POLR2I	5438	3874.05	785.88	2400.97	1991.0	2627.46	2133.97	2451.44	1561.89	5517.27	1583.71	2061.24	1073.91	3257.52	1991.0	2178.83	1605.83	4512.4	1561.89	1199.98	2720.15	1733.13	2335.28	2287.2	2591.27	2061.24	1733.13	3060.45	2485.67	2502.97	2997.45	7749.1	2148.82	1870.53	2209.26	2502.97	1540.37	2104.58	1572.76	3395.89	1457.23	1397.83	2777.33	2047.0	3039.3	2956.17	1709.26	1286.18	1757.34	1540.37	1340.84
CPE	1363	4769.75	303.44	5329.3	435.55	1572.76	684.02	738.29	1051.79	780.44	738.29	1674.06	2367.9	483.38	1096.5	599.49	75.11	723.08	1350.18	872.1	2502.97	536.45	759.08	603.67	77.79	432.53	780.44	279.14	620.67	80.57	1769.57	166.73	1313.23	1127.35	555.41	2720.15	540.19	1832.01	2193.99	279.14	267.73	2178.83	3257.52	1044.52	2609.3	947.83	669.92	348.71	743.43	1015.93	1721.16
HLA-F	3134	2720.15	3443.31	1183.45	1819.35	3303.0	5831.91	5711.87	4937.99	8538.88	4210.15	2303.12	1175.27	1806.78	7032.37	1721.16	1378.57	1733.13	8305.36	1551.09	1572.76	4575.41	1378.57	1651.0	1030.12	2335.28	1583.71	1685.71	2032.85	480.04	1001.93	1781.89	3060.45	3039.3	808.0	1322.37	896.64	2777.33	1457.23	2645.74	4903.87	5329.3	988.12	2573.36	2502.97	1081.39	2133.97	2133.97	1051.79	669.92	6426.31
TMEM210	100505993	0.0	0.0	0.0	5.41	0.0	0.0	0.0	0.95	0.0	0.0	0.0	0.0	0.0	4.1	9.27	0.0	1.58	0.0	0.0	0.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	0.0	2.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THSD7A	221981	12.36	8.65	8.25	4.82	1.79	123.5	7.11	6.73	4.03	9.85	2.2	1.68	10.16	15.45	3.38	9.06	25.54	8.51	15.0	4.46	23.42	10.63	7.75	211.31	2.1	18.97	1.14	12.36	3.38	3.2	3.69	4.82	5.5	17.13	24.11	5.11	14.14	14.24	2.58	5.32	3.2	4.21	6.94	7.28	58.71	7.51	5.45	5.06	13.72	3.0
SOX18	54345	119.26	172.65	163.28	113.56	47.84	120.1	173.85	121.79	155.5	164.42	100.13	48.87	98.73	441.64	46.84	136.19	111.99	131.51	64.8	31.45	363.56	44.25	114.36	73.54	161.02	147.06	73.54	80.57	343.89	56.28	72.01	126.12	128.79	72.01	226.54	65.26	131.51	74.58	58.3	314.17	79.45	153.34	61.25	143.01	167.9	37.32	99.43	89.51	70.01	172.65
SCUBE2	57758	713.11	145.02	325.29	81.71	177.53	118.43	220.32	13.42	139.07	82.29	165.57	127.0	12.64	116.78	76.71	68.07	148.09	94.67	169.07	111.99	84.63	116.78	616.37	36.53	19.82	108.14	24.81	194.36	26.86	22.75	291.04	295.11	99.43	366.09	37.32	265.87	351.14	41.81	65.26	23.59	55.49	26.67	260.38	239.52	42.11	108.14	58.3	57.49	127.89	1697.45
NT5M	56953	285.03	33.3	389.72	31.0	59.55	73.03	74.06	72.52	237.86	58.71	273.37	117.6	92.05	57.49	150.17	58.71	273.37	99.43	74.58	68.55	135.24	28.45	87.65	84.63	19.97	57.49	102.97	66.18	95.34	71.5	145.02	113.56	41.81	249.73	13.03	154.42	32.13	16.88	223.41	25.35	59.55	122.64	118.43	18.43	158.79	132.44	31.67	74.06	95.34	76.71
LSG1	55341	1769.57	1001.93	813.63	830.75	591.22	1111.82	941.27	529.06	1605.83	830.75	1388.16	2133.97	1225.22	397.93	2701.35	2018.8	1175.27	1183.45	1757.34	1794.29	780.44	1457.23	2520.38	791.35	521.76	674.59	1183.45	2758.13	1745.2	1857.6	642.59	941.27	633.73	1199.98	579.04	1617.0	718.08	743.43	1295.13	607.87	1001.93	1119.56	684.02	808.0	1529.73	1167.14	802.41	1023.0	1991.0	1151.06
H3F3B	3020	22225.61	30999.42	38697.77	22225.61	42346.82	29943.43	21617.82	20593.91	28723.62	34158.52	20030.74	34876.28	22850.48	26067.14	41763.8	35609.13	20593.91	29736.59	22692.63	33224.42	20170.07	19214.73	20310.37	17078.76	37121.34	25708.25	35609.13	16496.96	26800.01	24321.43	22380.2	30151.71	21026.65	31215.04	23330.64	44761.41	30361.44	23169.48	32994.92	31870.96	26248.46	20310.37	23009.42	17681.08	37379.55	23656.34	47642.77	32315.87	19348.38	30999.42
CCDC57	284001	551.56	642.59	896.64	967.76	318.57	974.5	555.41	780.44	808.0	981.29	316.37	1051.79	470.14	1407.55	780.44	947.83	679.29	547.75	356.05	620.67	1508.65	493.56	463.65	633.73	175.07	813.63	426.57	612.11	567.1	802.41	693.58	503.95	595.34	1733.13	753.83	633.73	1286.18	173.85	679.29	423.61	571.05	1030.12	438.59	656.11	1617.0	473.41	785.88	420.68	1044.52	1151.06
NMNAT1	64802	43.94	104.42	131.51	201.25	101.54	72.52	85.82	153.34	55.1	80.57	151.22	124.37	105.89	98.73	134.3	96.68	115.16	172.65	144.01	22.1	109.66	29.48	104.42	89.51	46.84	148.09	109.66	94.67	40.36	100.83	151.22	84.63	106.63	57.49	41.81	60.82	92.05	165.57	145.02	67.59	109.66	85.82	124.37	121.79	40.07	55.89	116.78	67.12	63.0	158.79
AC105020.1	0	13.62	13.52	7.82	14.35	25.72	15.22	6.46	10.47	2.56	23.76	12.55	7.34	7.0	41.52	14.03	12.0	15.45	8.45	8.65	16.75	9.2	3.11	11.04	18.16	22.1	2.84	48.87	10.0	8.06	3.72	1.83	4.1	63.45	18.43	39.5	9.27	17.51	1.41	13.22	6.52	57.89	10.88	13.72	12.64	13.72	9.85	15.22	11.73	17.64	23.59
TMED2	10959	7032.37	3768.09	4802.93	4388.98	4038.61	3589.58	5292.48	3146.52	4937.99	4298.64	4802.93	4671.57	5633.22	2148.82	4481.23	4239.45	7537.18	4671.57	6607.01	2224.63	3124.78	6207.38	4010.71	4388.98	4704.07	4937.99	2997.45	4123.49	5076.84	6079.61	4298.64	4736.79	4607.24	3018.3	8022.41	5633.22	4239.45	4736.79	4543.8	3847.29	3212.66	5006.93	5183.54	6607.01	5403.7	6840.04	3325.99	3589.58	5147.73	3124.78
WARS2	10352	128.79	221.86	234.57	289.02	164.42	167.9	162.14	226.54	267.73	137.14	343.89	303.44	159.9	171.45	305.55	185.11	202.66	218.79	181.28	249.73	189.02	264.03	366.09	198.47	180.02	273.37	154.42	277.2	177.53	414.87	94.01	215.77	195.72	138.1	343.89	244.57	208.38	339.14	182.55	242.88	149.12	226.54	127.0	151.22	231.32	183.82	244.57	289.02	152.28	277.2
UTP3	57050	301.33	638.15	412.0	361.04	406.31	466.88	253.23	403.5	356.05	753.83	392.44	341.51	323.03	651.58	473.41	842.36	297.17	447.82	603.67	389.72	265.87	368.65	351.14	389.72	285.03	633.73	612.11	332.14	320.8	373.81	620.67	633.73	353.59	361.04	395.18	301.33	438.59	412.0	426.57	490.14	791.35	759.08	214.27	267.73	603.67	379.04	273.37	684.02	384.34	620.67
COX18	285521	111.21	220.32	281.09	156.59	127.0	212.78	119.26	157.68	115.97	155.5	220.32	202.66	181.28	138.1	181.28	239.52	246.28	223.41	197.09	126.12	122.64	242.88	113.56	98.73	94.67	429.54	171.45	117.6	127.0	271.48	162.14	155.5	185.11	120.94	112.77	126.12	125.24	177.53	529.06	155.5	224.97	170.25	176.29	140.04	277.2	169.07	99.43	287.01	156.59	172.65
TECR	9524	6164.49	4543.8	3491.39	5594.3	3716.2	4937.99	3820.7	3018.3	7857.29	5147.73	5041.77	3665.02	6426.31	3639.7	1977.24	3928.15	4903.87	5441.3	4512.4	3018.3	8078.22	5751.61	5479.15	3515.68	5954.47	4972.34	3395.89	4972.34	6079.61	9540.5	7642.41	3768.09	2400.97	4038.61	3280.18	4736.79	5831.91	5791.62	5791.62	4268.94	4972.34	7382.04	3665.02	7130.55	2133.97	5954.47	2956.17	5006.93	4836.35	4450.27
PRPSAP2	5636	660.68	444.72	808.0	432.53	470.14	583.07	450.94	514.56	830.75	371.22	1066.48	825.0	591.22	514.56	579.04	607.87	2417.67	417.77	476.71	647.07	674.59	660.68	1167.14	403.5	514.56	718.08	466.88	607.87	1008.9	660.68	432.53	656.11	389.72	1508.65	432.53	896.64	358.54	503.95	651.58	435.55	1583.71	607.87	412.0	332.14	703.28	1250.98	791.35	551.56	915.51	363.56
SGMS2	166929	74.58	121.79	193.01	148.09	150.17	138.1	65.72	329.84	42.11	529.06	44.25	139.07	98.73	426.57	32.82	189.02	139.07	191.67	312.0	116.78	102.97	111.21	77.25	119.26	220.32	177.53	175.07	195.72	11.73	80.57	12.83	85.82	144.01	98.73	148.09	81.71	536.45	181.28	53.19	92.7	279.14	132.44	164.42	64.34	158.79	75.64	143.01	74.58	100.83	110.43
SPECC1L-ADORA2A	0	0.82	0.0	0.39	0.4	0.39	0.0	0.92	0.0	0.39	1.31	0.41	1.39	1.13	1.35	1.75	0.0	0.8	0.0	0.0	0.38	1.08	0.78	1.23	0.42	0.47	0.0	0.39	3.66	0.0	0.73	0.4	0.0	0.48	0.38	0.44	1.3	0.46	0.79	0.38	1.17	2.53	0.83	0.95	0.89	6.73	0.0	0.0	1.28	2.58	0.0
SCN1B	6324	567.1	158.79	191.67	111.21	603.67	241.19	199.85	152.28	104.42	169.07	115.16	84.04	95.34	237.86	40.07	35.25	127.89	101.54	151.22	44.89	223.41	47.84	138.1	44.25	118.43	281.09	65.72	93.35	115.16	45.85	187.71	176.29	454.09	40.93	112.77	96.68	246.28	237.86	48.87	176.29	90.77	103.69	316.37	343.89	175.07	67.12	82.87	277.2	108.14	106.63
FABP1	2168	0.0	0.0	9.2	10.55	0.0	0.0	0.0	0.0	3.79	0.0	0.0	0.0	5.23	2.18	0.0	0.0	11.13	92.05	0.0	2.51	3.2	2.32	0.0	0.0	4.21	0.0	0.0	2.43	0.0	1.79	0.0	1.99	0.0	0.0	5.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68	0.0	17.77
VCX3B	425054	10.0	9.2	5.92	0.0	33.06	41.22	8.19	0.0	11.91	2.25	19.68	8.71	5.87	2.68	9.34	3.11	2.43	21.16	3.29	17.13	0.0	7.28	6.06	0.0	0.0	2.12	0.0	0.0	0.0	9.85	24.81	14.56	7.94	4.7	11.47	8.85	10.24	2.39	1.87	4.46	6.89	24.99	8.38	15.22	14.14	1.71	2.34	16.27	0.0	28.24
LRPAP1	4043	2104.58	2835.7	5006.93	2240.11	3491.39	3614.55	2271.4	2997.45	2255.7	2148.82	2855.44	3280.18	1883.54	5329.3	1159.07	1674.06	1870.53	2796.65	2032.85	2004.85	2739.08	2915.45	1896.65	2591.27	2520.38	1467.37	2104.58	1059.11	981.29	2434.5	2555.58	2720.15	4937.99	1870.53	2335.28	1044.52	3325.99	2047.0	2303.12	2018.8	3325.99	2104.58	6471.02	2835.7	1745.2	2193.99	1594.73	1685.71	1561.89	4181.07
SLC22A25	387601	0.0	0.38	0.35	0.0	0.0	0.39	0.0	0.0	0.64	0.39	0.36	2.36	0.0	0.4	0.0	0.0	0.0	0.36	2.14	0.91	0.0	1.31	0.0	0.0	0.0	1.75	0.0	2.73	0.0	0.33	0.0	0.0	0.41	0.33	8.13	1.11	0.4	0.36	0.33	0.0	0.0	0.37	0.0	0.0	0.0	0.69	0.0	0.0	1.57	0.0
SPINT4	391253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KANSL1	284058	679.29	825.0	438.59	607.87	339.14	780.44	591.22	703.28	423.61	624.99	476.71	1066.48	480.04	603.67	848.22	403.5	587.13	629.35	708.18	842.36	460.44	733.19	575.03	603.67	460.44	543.96	500.46	511.0	660.68	332.14	1250.98	679.29	563.18	909.17	532.74	981.29	412.0	463.65	1059.11	483.38	753.83	633.73	511.0	435.55	872.1	406.31	503.95	500.46	796.86	591.22
AWAT2	158835	0.0	0.0	2.71	0.28	1.07	0.0	0.08	0.0	0.0	5.82	0.0	0.0	0.02	6.26	0.25	0.25	2.01	0.03	1.53	2.46	1.66	0.0	0.0	0.0	0.0	1.79	0.8	0.32	0.0	0.0	0.0	0.0	0.4	0.0	0.06	0.0	5.19	0.0	0.49	0.0	0.01	0.0	2.07	0.07	0.0	3.17	0.82	0.65	1.04	0.0
OPRK1	4986	27.84	0.66	18.97	0.6	30.34	28.86	3.89	0.0	0.3	0.37	5.19	53.19	7.82	1.99	19.82	0.0	9.27	0.0	2.18	1.57	59.55	0.0	0.35	5.28	0.0	1.55	0.0	1.23	6.21	1.36	14.89	72.52	0.0	3.32	0.0	5.92	12.64	13.83	17.25	0.0	0.0	0.34	0.0	0.0	98.04	2.89	0.0	16.88	4.9	3.86
NQO1	1728	2018.8	2133.97	511.0	4239.45	4210.15	6561.36	743.43	1233.75	3467.27	1697.45	8778.97	813.63	24490.61	1950.0	2976.74	7749.1	7382.04	1225.22	8022.41	18819.27	11112.3	8840.04	5183.54	285.03	5555.65	3443.31	236.21	2591.27	5555.65	4388.98	1437.15	343.89	934.76	9540.5	7749.1	14361.31	1721.16	3349.13	1697.45	236.21	2119.22	1259.69	299.25	182.55	679.29	25708.25	3928.15	2367.9	8658.09	974.5
ANTXR2	118429	305.55	1191.69	780.44	473.41	201.25	638.15	532.74	1199.98	135.24	669.92	318.57	884.29	376.41	872.1	277.2	150.17	236.21	529.06	802.41	244.57	591.22	144.01	314.17	171.45	607.87	819.3	607.87	320.8	68.07	147.06	112.77	748.61	1437.15	134.3	476.71	316.37	466.88	738.29	111.21	559.28	493.56	191.67	1651.0	693.58	665.29	285.03	366.09	738.29	248.0	1088.92
ZNF528	84436	58.71	241.19	42.41	307.69	228.13	149.12	120.1	540.19	318.57	269.6	301.33	406.31	246.28	289.02	1073.91	141.02	346.29	414.87	223.41	44.57	180.02	112.77	115.16	41.81	178.77	69.03	325.29	59.97	249.73	166.73	149.12	103.69	356.05	406.31	447.82	67.12	244.57	258.57	486.75	62.56	371.22	27.44	158.79	249.73	281.09	218.79	299.25	41.81	162.14	371.22
RP11-1105G2.3	0	10.79	14.35	15.8	8.25	0.0	32.36	10.71	18.56	13.72	0.0	24.81	8.06	12.36	51.71	31.22	3.29	13.12	10.47	6.52	40.07	7.0	14.14	6.84	12.74	2.07	0.0	10.47	5.41	0.0	10.47	54.33	36.79	12.74	23.25	11.73	17.0	11.38	4.86	59.13	10.55	12.64	57.49	6.67	19.68	35.25	6.62	0.0	13.42	5.77	22.26
MMP20	9313	1.51	0.36	0.89	0.89	1.16	0.0	5.87	0.0	9.06	0.0	2.03	1.57	0.0	0.39	1.08	0.0	2.61	0.34	0.99	0.83	0.0	0.0	0.0	1.22	0.0	12.18	0.0	142.01	0.0	0.0	0.0	7.46	4.5	2.81	0.0	0.0	0.72	4.86	0.32	0.0	0.32	0.66	2.07	2.56	0.0	0.0	0.0	0.37	0.0	3.29
RAB39B	116442	14.14	16.51	97.36	2.78	1.51	23.76	37.05	7.82	10.0	19.11	5.45	2.61	50.98	9.2	28.24	1.73	11.3	11.91	23.76	7.34	44.89	23.59	5.36	8.92	1.77	10.08	5.77	3.63	1.73	17.64	43.63	31.67	5.59	39.22	3.08	6.94	11.82	6.36	170.25	8.78	3.86	4.31	9.63	5.73	15.68	9.78	1.87	12.27	42.71	23.42
ZIK1	284307	9.06	21.94	12.64	46.5	71.5	31.0	74.58	38.95	73.03	50.63	44.57	71.0	131.51	40.07	14.03	9.13	69.52	63.45	10.39	176.29	28.45	4.13	12.83	7.63	54.33	17.9	53.57	10.63	2.89	5.45	83.45	34.51	46.5	31.67	88.88	6.78	20.56	17.64	262.2	29.27	10.79	6.41	17.25	55.89	147.06	57.08	78.34	17.13	10.71	110.43
IFIT3	3437	208.38	260.38	199.85	361.04	723.08	638.15	1551.09	723.08	896.64	336.79	108.14	392.44	283.05	1096.5	175.07	157.68	142.01	842.36	166.73	511.0	1529.73	320.8	543.96	130.6	366.09	525.39	490.14	363.56	107.38	206.94	339.14	974.5	426.57	204.07	137.14	236.21	136.19	244.57	363.56	1081.39	591.22	83.45	551.56	134.3	68.55	295.11	595.34	185.11	84.04	738.29
TAB2	23118	633.73	698.41	529.06	808.0	551.56	703.28	967.76	698.41	381.68	909.17	708.18	1159.07	808.0	665.29	1277.29	521.76	688.78	769.69	934.76	738.29	575.03	780.44	651.58	733.19	830.75	688.78	872.1	1111.82	575.03	642.59	376.41	988.12	1191.69	346.29	684.02	559.28	607.87	974.5	607.87	651.58	665.29	896.64	769.69	660.68	1059.11	647.07	796.86	802.41	647.07	1295.13
SULT4A1	25830	115.16	125.24	0.95	5.77	76.17	7.88	17.64	1.39	19.53	14.67	7.57	0.92	39.79	2.97	9.2	0.0	120.1	3.89	8.85	0.0	3.47	16.15	15.0	90.77	1.03	6.62	28.24	90.14	2.46	5.15	4.66	48.87	28.86	64.8	0.0	6.89	5.73	4.31	100.83	0.0	87.65	151.22	33.06	27.64	220.32	1.87	4.62	38.95	60.39	6.73
METTL17	64745	503.95	1268.46	748.61	1191.69	1407.55	819.3	688.78	693.58	1304.15	819.3	1216.75	1008.9	819.3	1216.75	1073.91	743.43	848.22	753.83	540.19	2163.77	728.11	1259.69	1073.91	738.29	934.76	748.61	1286.18	1143.1	583.07	1023.0	1015.93	543.96	921.88	1359.57	1477.58	669.92	693.58	500.46	1044.52	1340.84	1295.13	1427.22	872.1	1081.39	2434.5	507.46	728.11	748.61	1662.49	896.64
FBXL22	283807	10.79	18.03	23.25	35.25	5.45	36.27	24.28	5.68	5.5	11.47	6.46	5.06	8.99	25.35	23.59	8.99	35.5	25.17	9.85	36.53	13.42	2.46	56.68	9.63	7.06	65.72	7.69	6.94	28.45	5.87	14.56	7.63	43.32	3.99	8.06	8.19	10.39	11.47	16.03	8.78	9.27	6.01	12.64	57.08	37.05	4.17	37.05	37.32	7.22	6.57
SHISA7	729956	0.0	5.59	0.75	0.75	2.03	0.48	1.28	0.44	0.41	0.48	1.46	0.4	0.42	0.49	0.4	14.03	0.45	0.44	0.0	0.4	0.57	0.0	0.82	0.79	0.0	0.46	0.42	0.45	0.71	0.0	0.77	0.8	0.91	0.72	0.47	0.47	0.0	0.44	2.81	0.0	0.41	0.8	4.43	2.73	43.63	0.45	0.43	2.27	1.38	0.0
STMN4	81551	1.45	1.06	2.86	0.0	4.35	0.67	3.41	0.0	0.0	1.55	1.41	0.0	0.97	1.57	1.62	0.0	1.03	1.0	16.03	31.0	1.31	0.61	0.64	1.43	0.68	0.0	0.0	1.85	2.32	2.03	4.43	3.06	0.0	4.13	2.34	1.95	2.01	0.0	33.3	0.0	0.59	0.0	1.64	2.01	4.03	1.03	0.0	3.63	1.71	1.07
LONRF2	164832	31.45	6.57	50.98	3.32	40.64	15.22	12.64	2.68	23.76	15.91	0.78	31.0	8.0	24.46	17.0	0.0	20.41	2.68	4.82	1.07	4.54	111.21	3.2	27.64	0.0	2.78	1.13	58.3	28.65	10.55	0.0	16.39	1.31	144.01	1.22	48.52	25.35	4.5	101.54	2.71	1.81	34.75	1.31	0.0	43.32	6.73	3.69	10.08	19.82	2.84
CCL3L3	6349	15.56	36.01	0.0	37.59	0.0	316.37	127.0	87.65	0.0	0.0	20.56	31.22	4.06	309.83	0.0	24.99	136.19	5.5	153.34	2.1	0.0	52.08	2.51	0.21	8.58	24.81	80.01	47.84	0.0	1.31	0.0	145.02	6.62	15.8	0.0	16.75	7.0	48.18	64.8	38.67	0.0	28.24	138.1	10.96	0.0	114.36	77.79	2.92	1.64	10.08
GDF7	151449	14.03	1.06	19.53	1.57	0.36	8.38	1.51	0.37	0.64	2.48	0.0	6.94	0.96	2.18	0.0	0.62	2.89	1.0	0.73	0.34	2.63	0.37	0.72	1.01	0.41	0.39	0.0	1.35	1.73	1.77	0.0	0.38	0.43	15.0	0.39	1.43	1.48	0.37	0.62	0.38	0.0	0.72	1.55	0.41	16.27	0.38	0.36	1.41	0.95	9.56
C2orf61	285051	0.84	2.25	1.75	1.45	0.79	0.0	1.69	2.46	1.07	0.91	0.48	1.64	1.11	2.78	1.04	3.08	1.17	0.0	0.0	1.04	2.43	0.47	2.58	19.25	2.43	0.49	9.13	1.87	0.74	0.0	1.77	0.84	1.73	3.14	2.97	0.89	0.0	0.0	0.75	9.27	1.07	2.89	0.95	0.53	0.8	0.0	2.41	0.0	2.32	0.0
MGAT4C	25834	42.11	0.67	0.91	0.0	6.36	4.94	6.36	0.33	2.73	12.83	38.95	2.16	0.61	1.73	0.0	0.84	27.64	1.81	9.41	0.0	7.17	5.41	0.0	0.0	0.38	1.91	0.32	25.17	0.84	4.06	0.0	0.66	1.46	4.03	0.36	23.42	0.72	8.0	0.3	0.0	3.82	13.03	12.36	4.31	28.86	5.87	0.0	0.69	10.79	1.0
WDR55	54853	392.44	353.59	332.14	320.8	409.15	339.14	297.17	397.93	195.72	273.37	232.94	212.78	285.03	358.54	323.03	358.54	285.03	249.73	371.22	547.75	305.55	221.86	260.38	441.64	376.41	206.94	480.04	332.14	299.25	251.48	476.71	171.45	325.29	220.32	406.31	241.19	248.0	260.38	297.17	336.79	291.04	177.53	273.37	248.0	226.54	258.57	232.94	295.11	248.0	258.57
IKZF4	64375	36.53	100.83	57.49	79.45	44.57	98.04	64.8	100.83	58.71	94.01	36.01	87.65	74.06	127.0	98.73	23.42	49.91	94.01	67.12	74.06	55.89	45.85	49.21	82.87	56.28	59.97	32.13	59.97	48.52	32.36	64.8	91.41	80.01	111.21	53.57	49.91	60.39	59.55	100.83	70.51	53.57	41.81	71.0	62.12	96.01	35.25	38.12	70.51	66.65	113.56
SPP2	6694	0.0	2.12	0.75	1.66	0.0	0.0	0.0	2.29	0.0	1.57	0.0	0.0	5.5	0.0	1.27	0.0	2.34	3.76	1.83	0.0	0.0	0.0	0.82	0.0	0.0	0.0	0.0	1.45	0.0	0.0	0.0	0.0	0.52	0.43	0.0	0.0	3.26	0.0	0.72	0.0	0.73	0.8	0.91	0.87	0.0	1.73	0.77	1.85	0.0	1.16
C11orf35	256329	71.5	61.25	77.25	99.43	54.72	70.01	82.29	53.19	79.45	55.49	78.34	110.43	23.93	94.01	50.63	51.35	285.03	70.01	67.59	25.72	52.08	45.21	102.97	151.22	43.63	44.89	74.06	62.56	72.01	70.01	42.41	57.89	63.89	248.0	34.75	91.41	46.18	8.45	54.72	31.22	112.77	38.4	18.97	60.82	91.41	62.12	27.25	31.0	121.79	116.78
PPP1CC	5501	2303.12	1605.83	1498.22	1733.13	1277.29	2240.11	2627.46	1447.15	2555.58	2004.85	1529.73	2148.82	2255.7	1369.04	2163.77	2224.63	2335.28	2047.0	1709.26	1709.26	1651.0	3103.19	2351.53	1950.0	1870.53	2573.36	1467.37	2997.45	2303.12	2956.17	2224.63	3768.09	1651.0	1477.58	2627.46	2555.58	1551.09	3081.75	2148.82	2591.27	1135.2	3190.46	1331.57	2075.59	2591.27	2384.37	2335.28	2555.58	2119.22	1709.26
UPK3BL	548644	1769.57	1388.16	12244.81	6652.97	1745.2	1977.24	1008.9	1369.04	3665.02	18178.19	6426.31	1427.22	591.22	1008.9	3690.52	18304.63	1350.18	59.97	346.29	1037.29	656.11	3794.3	723.08	1467.37	791.35	3540.14	2777.33	5219.6	1950.0	6935.54	759.08	460.44	2434.5	4123.49	842.36	954.43	599.49	2485.67	2417.67	473.41	5441.3	1225.22	1832.01	1008.9	830.75	3847.29	738.29	1175.27	2209.26	532.74
KCNG4	93107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	0.0	0.0
SLC35D1	23169	169.07	171.45	144.01	176.29	128.79	95.34	100.83	97.36	59.97	118.43	113.56	102.25	64.34	98.73	65.72	74.06	63.89	232.94	277.2	78.34	146.03	82.29	108.14	111.99	131.51	165.57	113.56	111.21	66.65	70.51	54.33	71.0	218.79	49.21	92.05	154.42	123.5	223.41	126.12	148.09	177.53	119.26	234.57	201.25	115.16	152.28	162.14	111.21	97.36	156.59
TSPY1	7258	0.0	0.0	0.0	0.0	0.0	54.33	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	808.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSTT2	2953	353.59	39.5	143.01	190.34	339.14	39.5	16.39	64.8	591.22	208.38	50.27	53.57	50.98	361.04	32.82	77.25	441.64	83.45	67.59	57.89	73.54	384.34	29.48	85.82	176.29	32.82	36.27	147.06	120.94	94.01	66.18	64.34	90.14	802.41	13.83	70.51	273.37	60.82	356.05	43.94	19.68	890.44	309.83	29.91	41.52	170.25	158.79	40.07	353.59	145.02
RBM24	221662	4.46	3.5	55.1	22.92	11.82	59.97	13.83	2.29	3.08	3.72	29.91	1.77	156.59	58.3	3.32	1.48	13.52	3.66	10.55	1.46	88.26	24.99	5.96	10.96	3.79	8.65	0.55	2.73	3.0	14.89	1.93	6.46	10.08	45.53	9.2	43.02	10.31	6.62	6.06	2.66	1.19	4.82	28.24	3.72	89.51	11.3	5.5	8.58	19.53	3.92
